nome,id,risco_churn,plano
user_2920,2135,0,Basic
user_2921,2136,0,Basic
user_2922,2137,1,Student
user_2923,2138,1,Basic
user_2924,2139,1,Student
user_2925,2140,1,Student
user_2926,2141,0,Student
user_2927,2142,1,Student
user_2928,2143,1,Pro
user_2929,2144,1,Student
user_293,2145,0,Student
user_2930,2146,1,Basic
user_2931,2147,0,Basic
user_2932,2148,1,Basic
user_2933,2149,1,Basic
user_2934,2150,0,Pro
user_2935,2151,0,Student
user_2936,2152,0,Student
user_2937,2153,1,Basic
user_2938,2154,0,Basic
user_2939,2155,0,Basic
user_294,2156,1,Pro
user_2940,2157,0,Student
user_2941,2158,0,Pro
user_2942,2159,0,Pro
user_2943,2160,1,Pro
user_2944,2161,1,Pro
user_2945,2162,1,Basic
user_2946,2163,0,Student
user_2947,2164,1,Basic
user_2948,2165,0,Pro
user_2949,2166,0,Basic
user_295,2167,0,Pro
user_2950,2168,0,Pro
user_2951,2169,0,Student
user_2952,2170,0,Pro
user_2953,2171,1,Basic
user_2954,2172,1,Student
user_2955,2173,0,Pro
user_2956,2174,1,Pro
user_2957,2175,0,Student
user_2958,2176,0,Basic
user_2959,2177,1,Student
user_296,2178,1,Pro
user_2960,2179,0,Basic
user_2961,2180,1,Pro
user_2962,2181,1,Pro
user_2963,2182,1,Student
user_2964,2183,0,Pro
user_2965,2184,0,Student
user_2966,2185,1,Pro
user_2967,2186,0,Pro
user_2968,2187,1,Basic
user_2969,2188,1,Student
user_297,2189,1,Pro
user_2970,2190,0,Student
user_2971,2191,1,Pro
user_2972,2192,0,Basic
user_2973,2193,1,Basic
user_2974,2194,1,Student
user_2975,2195,0,Student
user_2976,2196,0,Pro
user_2977,2197,0,Student
user_2978,2198,0,Pro
user_2979,2199,0,Basic
user_298,2200,1,Student
user_2980,2201,0,Student
user_2981,2202,0,Basic
user_2982,2203,0,Basic
user_2983,2204,0,Pro
user_2984,2205,0,Basic
user_2985,2206,1,Pro
user_2986,2207,0,Pro
user_2987,2208,0,Basic
user_2988,2209,0,Basic
user_2989,2210,1,Pro
user_299,2211,1,Basic
user_2990,2212,0,Pro
user_2991,2213,1,Basic
user_2992,2214,0,Pro
user_2993,2215,0,Pro
user_2994,2216,0,Student
user_2995,2217,1,Student
user_2996,2218,1,Student
user_2997,2219,0,Student
user_2998,2220,0,Student
user_2999,2221,0,Pro
user_3,2222,0,Basic
user_30,2223,0,Pro
user_300,2224,0,Pro
user_3000,2225,1,Pro
user_3001,2226,0,Student
user_3002,2227,0,Basic
user_3003,2228,1,Student
user_3004,2229,0,Basic
user_3005,2230,0,Pro
user_3006,2231,0,Basic
user_3007,2232,1,Pro
user_3008,2233,1,Basic
user_3009,2234,0,Pro
user_301,2235,0,Pro
user_3010,2236,0,Pro
user_3011,2237,0,Student
user_3012,2238,0,Pro
user_3013,2239,1,Student
user_3014,2240,1,Student
user_3015,2241,0,Student
user_3016,2242,1,Basic
user_3017,2243,0,Basic
user_3018,2244,1,Pro
user_3019,2245,0,Student
user_302,2246,0,Student
user_3020,2247,1,Student
user_3021,2248,1,Pro
user_3022,2249,0,Student
user_3023,2250,1,Pro
user_3024,2251,1,Student
user_3025,2252,0,Basic
user_3026,2253,0,Pro
user_3027,2254,0,Pro
user_3028,2255,1,Basic
user_3029,2256,1,Pro
user_303,2257,0,Pro
user_3030,2258,1,Basic
user_3031,2259,0,Student
user_3032,2260,0,Basic
user_3033,2261,0,Basic
user_3034,2262,0,Pro
user_3035,2263,0,Student
user_3036,2264,0,Basic
user_3037,2265,0,Student
user_3038,2266,0,Basic
user_3039,2267,1,Pro
user_304,2268,0,Pro
user_3040,2269,1,Basic
user_3041,2270,0,Basic
user_3042,2271,0,Student
user_3043,2272,0,Basic
user_3044,2273,1,Pro
user_3045,2274,1,Pro
user_3046,2275,0,Basic
user_3047,2276,1,Basic
user_3048,2277,0,Student
user_3049,2278,0,Student
user_305,2279,0,Student
user_3050,2280,0,Pro
user_3051,2281,1,Student
user_3052,2282,1,Basic
user_3053,2283,1,Pro
user_3054,2284,0,Student
user_3055,2285,1,Pro
user_3056,2286,1,Basic
user_3057,2287,1,Student
user_3058,2288,1,Basic
user_3059,2289,0,Basic
user_306,2290,0,Pro
user_3060,2291,0,Pro
user_3061,2292,0,Pro
user_3062,2293,1,Pro
user_3063,2294,1,Student
user_3064,2295,1,Student
user_3065,2296,1,Pro
user_3066,2297,0,Student
user_3067,2298,0,Student
user_3068,2299,0,Pro
user_3069,2300,1,Basic
user_307,2301,0,Pro
user_3070,2302,0,Student
user_3071,2303,1,Student
user_3072,2304,1,Basic
user_3073,2305,0,Basic
user_3074,2306,0,Basic
user_3075,2307,0,Pro
user_3076,2308,0,Basic
user_3077,2309,1,Pro
user_3078,2310,0,Basic
user_3079,2311,0,Basic
user_308,2312,0,Student
user_3080,2313,0,Pro
user_3081,2314,0,Pro
user_3082,2315,0,Basic
user_3083,2316,1,Basic
user_3084,2317,0,Basic
user_3085,2318,1,Student
user_3086,2319,0,Basic
user_3087,2320,0,Pro
user_3088,2321,0,Student
user_3089,2322,1,Pro
user_309,2323,0,Basic
user_3090,2324,1,Student
user_3091,2325,1,Student
user_3092,2326,0,Pro
user_3093,2327,0,Student
user_3094,2328,0,Pro
user_3095,2329,1,Basic
user_3096,2330,0,Student
user_3097,2331,0,Pro
user_3098,2332,1,Student
user_3099,2333,1,Pro
user_31,2334,1,Pro
user_310,2335,1,Pro
user_3100,2336,0,Basic
user_3101,2337,1,Basic
user_3102,2338,0,Student
user_3103,2339,1,Student
user_3104,2340,1,Pro
user_3105,2341,0,Pro
user_3106,2342,1,Student
user_3107,2343,0,Pro
user_3108,2344,0,Pro
user_3109,2345,0,Pro
user_311,2346,0,Pro
user_3110,2347,0,Student
user_3111,2348,0,Basic
user_3112,2349,0,Basic
user_3113,2350,1,Pro
user_3114,2351,0,Student
user_3115,2352,0,Pro
user_3116,2353,0,Basic
user_3117,2354,1,Pro
user_3118,2355,0,Basic
user_3119,2356,0,Student
user_312,2357,1,Basic
user_3120,2358,0,Pro
user_3121,2359,1,Student
user_3122,2360,0,Pro
user_3123,2361,1,Pro
user_3124,2362,1,Pro
user_3125,2363,0,Pro
user_3126,2364,0,Pro
user_3127,2365,1,Student
user_3128,2366,0,Student
user_3129,2367,0,Basic
user_313,2368,1,Student
user_3130,2369,1,Pro
user_3131,2370,0,Basic
user_3132,2371,0,Student
user_3133,2372,0,Basic
user_3134,2373,0,Student
user_3135,2374,1,Pro
user_3136,2375,0,Basic
user_3137,2376,1,Basic
user_3138,2377,0,Basic
user_3139,2378,0,Basic
user_314,2379,0,Basic
user_3140,2380,0,Pro
user_3141,2381,0,Student
user_3142,2382,1,Student
user_3143,2383,1,Pro
user_3144,2384,0,Student
user_3145,2385,0,Basic
user_3146,2386,0,Pro
user_3147,2387,0,Student
user_3148,2388,0,Pro
user_3149,2389,0,Pro
user_315,2390,0,Pro
user_3150,2391,0,Student
user_3151,2392,1,Student
user_3152,2393,0,Pro
user_3153,2394,1,Pro
user_3154,2395,1,Student
user_3155,2396,0,Pro
user_3156,2397,1,Student
user_3157,2398,1,Pro
user_3158,2399,1,Pro
user_3159,2400,0,Pro
user_316,2401,0,Basic
user_3160,2402,0,Student
user_3161,2403,1,Basic
user_3162,2404,1,Student
user_3163,2405,1,Pro
user_3164,2406,0,Basic
user_3165,2407,0,Basic
user_3166,2408,0,Pro
user_3167,2409,0,Student
user_3168,2410,0,Basic
user_3169,2411,0,Basic
user_317,2412,0,Student
user_3170,2413,0,Student
user_3171,2414,0,Student
user_3172,2415,0,Basic
user_3173,2416,0,Student
user_3174,2417,0,Basic
user_3175,2418,0,Pro
user_3176,2419,1,Student
user_3177,2420,0,Basic
user_3178,2421,0,Student
user_3179,2422,0,Student
user_318,2423,1,Pro
user_3180,2424,0,Basic
user_3181,2425,1,Pro
user_3182,2426,1,Basic
user_3183,2427,0,Student
user_3184,2428,0,Basic
user_3185,2429,0,Student
user_3186,2430,0,Basic
user_3187,2431,0,Pro
user_3188,2432,1,Pro
user_3189,2433,0,Pro
user_319,2434,0,Student
user_3190,2435,1,Pro
user_3191,2436,0,Basic
user_3192,2437,0,Pro
user_3193,2438,0,Basic
user_3194,2439,0,Student
user_3195,2440,1,Student
user_3196,2441,1,Student
user_3197,2442,0,Pro
user_3198,2443,0,Pro
user_3199,2444,1,Pro
user_32,2445,0,Pro
user_320,2446,1,Student
user_3200,2447,0,Student
user_3201,2448,1,Student
user_3202,2449,0,Student
user_3203,2450,0,Student
user_3204,2451,0,Basic
user_3205,2452,0,Basic
user_3206,2453,1,Pro
user_3207,2454,0,Pro
user_3208,2455,0,Student
user_3209,2456,0,Basic
user_321,2457,0,Basic
user_3210,2458,1,Basic
user_3211,2459,1,Pro
user_3212,2460,0,Basic
user_3213,2461,0,Pro
user_3214,2462,0,Student
user_3215,2463,0,Student
user_3216,2464,0,Pro
user_3217,2465,0,Student
user_3218,2466,1,Student
user_3219,2467,1,Basic
user_322,2468,1,Basic
user_3220,2469,1,Basic
user_3221,2470,1,Basic
user_3222,2471,1,Basic
user_3223,2472,0,Basic
user_3224,2473,1,Pro
user_3225,2474,0,Pro
user_3226,2475,0,Basic
user_3227,2476,0,Student
user_3228,2477,0,Student
user_3229,2478,0,Pro
user_323,2479,1,Student
user_3230,2480,0,Pro
user_3231,2481,0,Pro
user_3232,2482,1,Student
user_3233,2483,0,Pro
user_3234,2484,0,Student
user_3235,2485,1,Pro
user_3236,2486,0,Student
user_3237,2487,0,Pro
user_3238,2488,0,Pro
user_3239,2489,0,Student
user_324,2490,0,Student
user_3240,2491,0,Pro
user_3241,2492,0,Basic
user_3242,2493,0,Student
user_3243,2494,0,Pro
user_3244,2495,0,Student
user_3245,2496,0,Pro
user_3246,2497,1,Basic
user_3247,2498,0,Pro
user_3248,2499,1,Pro
user_3249,2500,0,Basic
user_325,2501,1,Pro
user_3250,2502,1,Student
user_3251,2503,0,Pro
user_3252,2504,0,Pro
user_3253,2505,0,Basic
user_3254,2506,0,Student
user_3255,2507,1,Student
user_3256,2508,0,Basic
user_3257,2509,0,Basic
user_3258,2510,0,Pro
user_3259,2511,1,Basic
user_326,2512,1,Student
user_3260,2513,0,Basic
user_3261,2514,0,Basic
user_3262,2515,0,Student
user_3263,2516,0,Basic
user_3264,2517,0,Pro
user_3265,2518,0,Pro
user_3266,2519,1,Pro
user_3267,2520,0,Basic
user_3268,2521,0,Student
user_3269,2522,0,Basic
user_327,2523,1,Student
user_3270,2524,1,Basic
user_3271,2525,0,Pro
user_3272,2526,1,Basic
user_3273,2527,0,Student
user_3274,2528,1,Pro
user_3275,2529,0,Student
user_3276,2530,0,Student
user_3277,2531,0,Student
user_3278,2532,1,Basic
user_3279,2533,1,Basic
user_328,2534,0,Basic
user_3280,2535,0,Basic
user_3281,2536,0,Basic
user_3282,2537,0,Pro
user_3283,2538,1,Basic
user_3284,2539,1,Pro
user_3285,2540,0,Student
user_3286,2541,0,Pro
user_3287,2542,1,Basic
user_3288,2543,0,Pro
user_3289,2544,0,Basic
user_329,2545,0,Student
user_3290,2546,0,Basic
user_3291,2547,1,Pro
user_3292,2548,0,Pro
user_3293,2549,0,Student
user_3294,2550,1,Student
user_3295,2551,0,Student
user_3296,2552,0,Student
user_3297,2553,1,Student
user_3298,2554,1,Pro
user_3299,2555,1,Student
user_33,2556,0,Pro
user_330,2557,1,Student
user_3300,2558,0,Pro
user_3301,2559,1,Student
user_3302,2560,1,Basic
user_3303,2561,0,Student
user_3304,2562,1,Basic
user_3305,2563,0,Pro
user_3306,2564,1,Student
user_3307,2565,0,Pro
user_3308,2566,0,Student
user_3309,2567,0,Pro
user_331,2568,0,Basic
user_3310,2569,1,Student
user_3311,2570,1,Student
user_3312,2571,1,Basic
user_3313,2572,1,Pro
user_3314,2573,1,Pro
user_3315,2574,0,Pro
user_3316,2575,0,Pro
user_3317,2576,0,Pro
user_3318,2577,0,Basic
user_3319,2578,0,Student
user_332,2579,0,Pro
user_3320,2580,0,Basic
user_3321,2581,1,Pro
user_3322,2582,1,Pro
user_3323,2583,1,Student
user_3324,2584,1,Basic
user_3325,2585,0,Student
user_3326,2586,1,Student
user_3327,2587,0,Basic
user_3328,2588,0,Student
user_3329,2589,0,Basic
user_333,2590,1,Basic
user_3330,2591,0,Basic
user_3331,2592,0,Pro
user_3332,2593,1,Student
user_3333,2594,0,Pro
user_3334,2595,0,Student
user_3335,2596,0,Student
user_3336,2597,0,Pro
user_3337,2598,0,Pro
user_3338,2599,0,Pro
user_3339,2600,1,Basic
user_334,2601,0,Basic
user_3340,2602,0,Student
user_3341,2603,1,Basic
user_3342,2604,0,Student
user_3343,2605,0,Student
user_3344,2606,0,Basic
user_3345,2607,1,Basic
user_3346,2608,1,Student
user_3347,2609,0,Pro
user_3348,2610,0,Pro
user_3349,2611,0,Pro
user_335,2612,1,Student
user_3350,2613,0,Pro
user_3351,2614,0,Student
user_3352,2615,0,Pro
user_3353,2616,1,Pro
user_3354,2617,0,Pro
user_3355,2618,0,Student
user_3356,2619,0,Basic
user_3357,2620,0,Pro
user_3358,2621,0,Student
user_3359,2622,0,Student
user_336,2623,0,Student
user_3360,2624,0,Pro
user_3361,2625,0,Basic
user_3362,2626,0,Basic
user_3363,2627,0,Basic
user_3364,2628,0,Student
user_3365,2629,0,Pro
user_3366,2630,1,Pro
user_3367,2631,0,Student
user_3368,2632,1,Pro
user_3369,2633,0,Pro
user_337,2634,1,Pro
user_3370,2635,1,Basic
user_3371,2636,1,Pro
user_3372,2637,0,Pro
user_3373,2638,0,Student
user_3374,2639,0,Student
user_3375,2640,1,Basic
user_3376,2641,0,Student
user_3377,2642,1,Basic
user_3378,2643,0,Basic
user_3379,2644,0,Pro
user_338,2645,1,Student
user_3380,2646,0,Basic
user_3381,2647,1,Pro
user_3382,2648,0,Basic
user_3383,2649,0,Student
user_3384,2650,1,Student
user_3385,2651,0,Student
user_3386,2652,0,Basic
user_3387,2653,0,Basic
user_3388,2654,0,Pro
user_3389,2655,0,Pro
user_339,2656,0,Pro
user_3390,2657,1,Pro
user_3391,2658,1,Pro
user_3392,2659,1,Basic
user_3393,2660,0,Basic
user_3394,2661,1,Pro
user_3395,2662,1,Basic
user_3396,2663,1,Basic
user_3397,2664,0,Basic
user_3398,2665,0,Basic
user_3399,2666,0,Pro
user_34,2667,0,Pro
user_340,2668,0,Pro
user_3400,2669,1,Pro
user_3401,2670,1,Basic
user_3402,2671,1,Student
user_3403,2672,0,Pro
user_3404,2673,0,Pro
user_3405,2674,1,Student
user_3406,2675,0,Pro
user_3407,2676,1,Student
user_3408,2677,1,Student
user_3409,2678,1,Basic
user_341,2679,0,Pro
user_3410,2680,0,Pro
user_3411,2681,1,Student
user_3412,2682,0,Basic
user_3413,2683,0,Pro
user_3414,2684,0,Basic
user_3415,2685,1,Basic
user_3416,2686,0,Student
user_3417,2687,0,Pro
user_3418,2688,0,Basic
user_3419,2689,0,Student
user_342,2690,0,Pro
user_3420,2691,1,Student
user_3421,2692,0,Basic
user_3422,2693,1,Basic
user_3423,2694,0,Student
user_3424,2695,1,Basic
user_3425,2696,0,Basic
user_3426,2697,1,Pro
user_3427,2698,1,Student
user_3428,2699,0,Basic
user_3429,2700,0,Student
user_343,2701,0,Student
user_3430,2702,0,Pro
user_3431,2703,1,Student
user_3432,2704,0,Student
user_3433,2705,1,Student
user_3434,2706,0,Pro
user_3435,2707,0,Pro
user_3436,2708,0,Student
user_3437,2709,1,Student
user_3438,2710,1,Pro
user_3439,2711,1,Basic
user_344,2712,0,Basic
user_3440,2713,1,Pro
user_3441,2714,0,Student
user_3442,2715,1,Basic
user_3443,2716,0,Basic
user_3444,2717,0,Basic
user_3445,2718,0,Pro
user_3446,2719,0,Pro
user_3447,2720,0,Pro
user_3448,2721,1,Pro
user_3449,2722,1,Student
user_345,2723,0,Basic
user_3450,2724,0,Basic
user_3451,2725,0,Student
user_3452,2726,0,Pro
user_3453,2727,1,Pro
user_3454,2728,1,Student
user_3455,2729,0,Basic
user_3456,2730,0,Basic
user_3457,2731,0,Pro
user_3458,2732,0,Pro
user_3459,2733,1,Pro
user_346,2734,0,Student
user_3460,2735,0,Pro
user_3461,2736,0,Basic
user_3462,2737,0,Student
user_3463,2738,0,Basic
user_3464,2739,1,Student
user_3465,2740,0,Pro
user_3466,2741,0,Pro
user_3467,2742,1,Student
user_3468,2743,0,Pro
user_3469,2744,0,Basic
user_347,2745,0,Student
user_3470,2746,1,Pro
user_3471,2747,1,Pro
user_3472,2748,0,Pro
user_3473,2749,0,Pro
user_3474,2750,1,Basic
user_3475,2751,1,Student
user_3476,2752,0,Pro
user_3477,2753,1,Pro
user_3478,2754,0,Basic
user_3479,2755,1,Basic
user_348,2756,0,Pro
user_3480,2757,1,Basic
user_3481,2758,0,Pro
user_3482,2759,0,Student
user_3483,2760,0,Basic
user_3484,2761,1,Basic
user_3485,2762,1,Basic
user_3486,2763,0,Student
user_3487,2764,1,Pro
user_3488,2765,1,Pro
user_3489,2766,0,Pro
user_349,2767,0,Student
user_3490,2768,1,Basic
user_3491,2769,0,Pro
user_3492,2770,0,Basic
user_3493,2771,0,Student
user_3494,2772,0,Student
user_3495,2773,0,Pro
user_3496,2774,1,Basic
user_3497,2775,0,Basic
user_3498,2776,0,Pro
user_3499,2777,0,Student
user_35,2778,0,Pro
user_350,2779,1,Basic
user_3500,2780,0,Student
user_3501,2781,0,Student
user_3502,2782,1,Student
user_3503,2783,1,Student
user_3504,2784,0,Pro
user_3505,2785,0,Pro
user_3506,2786,1,Pro
user_3507,2787,0,Student
user_3508,2788,0,Student
user_3509,2789,0,Pro
user_351,2790,0,Student
user_3510,2791,0,Pro
user_3511,2792,0,Student
user_3512,2793,0,Basic
user_3513,2794,1,Pro
user_3514,2795,1,Student
user_3515,2796,0,Student
user_3516,2797,1,Pro
user_3517,2798,0,Basic
user_3518,2799,0,Student
user_3519,2800,1,Pro
user_352,2801,0,Student
user_3520,2802,1,Student
user_3521,2803,0,Student
user_3522,2804,0,Student
user_3523,2805,0,Student
user_3524,2806,0,Basic
user_3525,2807,1,Pro
user_3526,2808,1,Pro
user_3527,2809,1,Pro
user_3528,2810,0,Pro
user_3529,2811,0,Pro
user_353,2812,1,Pro
user_3530,2813,1,Basic
user_3531,2814,0,Student
user_3532,2815,0,Student
user_3533,2816,0,Pro
user_3534,2817,0,Student
user_3535,2818,1,Student
user_3536,2819,0,Student
user_3537,2820,1,Pro
user_3538,2821,1,Pro
user_3539,2822,1,Basic
user_354,2823,1,Pro
user_3540,2824,1,Pro
user_3541,2825,1,Basic
user_3542,2826,0,Pro
user_3543,2827,0,Student
user_3544,2828,0,Basic
user_3545,2829,0,Basic
user_3546,2830,0,Basic
user_3547,2831,0,Pro
user_3548,2832,0,Basic
user_3549,2833,0,Pro
user_355,2834,1,Pro
user_3550,2835,0,Basic
user_3551,2836,1,Pro
user_3552,2837,0,Basic
user_3553,2838,0,Student
user_3554,2839,0,Student
user_3555,2840,0,Basic
user_3556,2841,0,Pro
user_3557,2842,0,Pro
user_3558,2843,0,Pro
user_3559,2844,0,Student
user_356,2845,0,Pro
user_3560,2846,0,Student
user_3561,2847,0,Student
user_3562,2848,1,Pro
user_3563,2849,0,Pro
user_3564,2850,0,Pro
user_3565,2851,0,Basic
user_3566,2852,1,Basic
user_3567,2853,0,Basic
user_3568,2854,1,Student
user_3569,2855,0,Student
user_357,2856,0,Basic
user_3570,2857,0,Pro
user_3571,2858,1,Basic
user_3572,2859,0,Pro
user_3573,2860,0,Basic
user_3574,2861,0,Basic
user_3575,2862,0,Pro
user_3576,2863,1,Pro
user_3577,2864,0,Basic
user_3578,2865,1,Basic
user_3579,2866,1,Student
user_358,2867,0,Student
user_3580,2868,0,Pro
user_3581,2869,0,Pro
user_3582,2870,1,Pro
user_3583,2871,0,Pro
user_3584,2872,1,Basic
user_3585,2873,0,Student
user_3586,2874,0,Pro
user_3587,2875,0,Basic
user_3588,2876,1,Basic
user_3589,2877,0,Basic
user_359,2878,1,Student
user_3590,2879,0,Basic
user_3591,2880,0,Basic
user_3592,2881,1,Pro
user_3593,2882,0,Pro
user_3594,2883,0,Student
user_3595,2884,0,Pro
user_3596,2885,1,Basic
user_3597,2886,1,Student
user_3598,2887,0,Basic
user_3599,2888,0,Basic
user_36,2889,1,Basic
user_360,2890,0,Pro
user_3600,2891,0,Pro
user_3601,2892,1,Basic
user_3602,2893,0,Pro
user_3603,2894,0,Basic
user_3604,2895,1,Student
user_3605,2896,1,Basic
user_3606,2897,0,Pro
user_3607,2898,1,Basic
user_3608,2899,1,Pro
user_3609,2900,0,Pro
user_361,2901,0,Basic
user_3610,2902,0,Student
user_3611,2903,1,Pro
user_3612,2904,0,Student
user_3613,2905,1,Student
user_3614,2906,0,Basic
user_3615,2907,0,Student
user_3616,2908,1,Pro
user_3617,2909,0,Pro
user_3618,2910,1,Student
user_3619,2911,0,Basic
user_362,2912,1,Basic
user_3620,2913,1,Student
user_3621,2914,0,Student
user_3622,2915,0,Pro
user_3623,2916,1,Basic
user_3624,2917,0,Basic
user_3625,2918,0,Basic
user_3626,2919,1,Basic
user_3627,2920,1,Pro
user_3628,2921,0,Basic
user_3629,2922,0,Basic
user_363,2923,0,Student
user_3630,2924,0,Basic
user_3631,2925,0,Pro
user_3632,2926,1,Pro
user_3633,2927,0,Basic
user_3634,2928,1,Pro
user_3635,2929,0,Student
user_3636,2930,1,Basic
user_3637,2931,1,Pro
user_3638,2932,1,Basic
user_3639,2933,0,Basic
user_364,2934,0,Pro
user_3640,2935,0,Pro
user_3641,2936,0,Student
user_3642,2937,1,Basic
user_3643,2938,0,Student
user_3644,2939,1,Pro
user_3645,2940,0,Basic
user_3646,2941,1,Pro
user_3647,2942,0,Pro
user_3648,2943,1,Pro
user_3649,2944,0,Pro
user_365,2945,1,Student
user_3650,2946,0,Basic
user_3651,2947,0,Student
user_3652,2948,0,Student
user_3653,2949,0,Basic
user_3654,2950,0,Basic
user_3655,2951,0,Student
user_3656,2952,1,Student
user_3657,2953,0,Basic
user_3658,2954,0,Pro
user_3659,2955,1,Basic
user_366,2956,0,Student
user_3660,2957,0,Student
user_3661,2958,0,Pro
user_3662,2959,0,Student
user_3663,2960,0,Pro
user_3664,2961,1,Student
user_3665,2962,0,Pro
user_3666,2963,0,Basic
user_3667,2964,0,Basic
user_3668,2965,0,Pro
user_3669,2966,0,Pro
user_367,2967,0,Basic
user_3670,2968,1,Basic
user_3671,2969,0,Basic
user_3672,2970,0,Pro
user_3673,2971,0,Pro
user_3674,2972,0,Basic
user_3675,2973,0,Student
user_3676,2974,1,Basic
user_3677,2975,0,Pro
user_3678,2976,0,Pro
user_3679,2977,0,Student
user_368,2978,0,Basic
user_3680,2979,1,Basic
user_3681,2980,0,Pro
user_3682,2981,1,Basic
user_3683,2982,1,Pro
user_3684,2983,1,Student
user_3685,2984,0,Basic
user_3686,2985,0,Basic
user_3687,2986,0,Student
user_3688,2987,0,Pro
user_3689,2988,0,Pro
user_369,2989,0,Student
user_3690,2990,1,Basic
user_3691,2991,1,Student
user_3692,2992,1,Basic
user_3693,2993,0,Basic
user_3694,2994,0,Pro
user_3695,2995,1,Pro
user_3696,2996,0,Pro
user_3697,2997,0,Pro
user_3698,2998,0,Pro
user_3699,2999,0,Student
user_37,3000,0,Student
user_370,3001,1,Pro
user_3700,3002,1,Basic
user_3701,3003,0,Student
user_3702,3004,1,Basic
user_3703,3005,0,Pro
user_3704,3006,0,Student
user_3705,3007,0,Basic
user_3706,3008,1,Pro
user_3707,3009,0,Pro
user_3708,3010,0,Student
user_3709,3011,0,Student
user_371,3012,0,Pro
user_3710,3013,0,Student
user_3711,3014,0,Pro
user_3712,3015,1,Basic
user_3713,3016,1,Basic
user_3714,3017,0,Student
user_3715,3018,0,Basic
user_3716,3019,0,Pro
user_3717,3020,1,Basic
user_3718,3021,0,Pro
user_3719,3022,0,Student
user_372,3023,1,Student
user_3720,3024,1,Basic
user_3721,3025,0,Pro
user_3722,3026,0,Student
user_3723,3027,1,Student
user_3724,3028,1,Student
user_3725,3029,1,Student
user_3726,3030,0,Basic
user_3727,3031,0,Pro
user_3728,3032,0,Basic
user_3729,3033,0,Pro
user_373,3034,0,Student
user_3730,3035,0,Student
user_3731,3036,0,Basic
user_3732,3037,0,Student
user_3733,3038,0,Pro
user_3734,3039,1,Student
user_3735,3040,0,Basic
user_3736,3041,0,Basic
user_3737,3042,1,Pro
user_3738,3043,1,Pro
user_3739,3044,1,Basic
user_374,3045,1,Pro
user_3740,3046,0,Basic
user_3741,3047,0,Basic
user_3742,3048,1,Basic
user_3743,3049,0,Pro
user_3744,3050,1,Basic
user_3745,3051,1,Pro
user_3746,3052,0,Basic
user_3747,3053,1,Basic
user_3748,3054,1,Student
user_3749,3055,0,Student
user_375,3056,1,Pro
user_3750,3057,0,Basic
user_3751,3058,0,Pro
user_3752,3059,0,Basic
user_3753,3060,0,Student
user_3754,3061,1,Basic
user_3755,3062,0,Student
user_3756,3063,1,Basic
user_3757,3064,1,Basic
user_3758,3065,1,Pro
user_3759,3066,0,Student
user_376,3067,0,Pro
user_3760,3068,1,Student
user_3761,3069,1,Student
user_3762,3070,0,Pro
user_3763,3071,0,Basic
user_3764,3072,0,Pro
user_3765,3073,0,Basic
user_3766,3074,0,Pro
user_3767,3075,1,Pro
user_3768,3076,1,Student
user_3769,3077,0,Pro
user_377,3078,0,Student
user_3770,3079,1,Basic
user_3771,3080,0,Pro
user_3772,3081,1,Pro
user_3773,3082,0,Basic
user_3774,3083,0,Student
user_3775,3084,1,Basic
user_3776,3085,0,Basic
user_3777,3086,0,Basic
user_3778,3087,1,Pro
user_3779,3088,0,Pro
user_378,3089,0,Basic
user_3780,3090,0,Basic
user_3781,3091,1,Basic
user_3782,3092,0,Student
user_3783,3093,0,Pro
user_3784,3094,0,Pro
user_3785,3095,0,Pro
user_3786,3096,0,Pro
user_3787,3097,0,Basic
user_3788,3098,1,Basic
user_3789,3099,0,Student
user_379,3100,1,Pro
user_3790,3101,0,Pro
user_3791,3102,1,Pro
user_3792,3103,0,Basic
user_3793,3104,1,Student
user_3794,3105,0,Basic
user_3795,3106,0,Pro
user_3796,3107,1,Pro
user_3797,3108,0,Student
user_3798,3109,1,Basic
user_3799,3110,0,Pro
user_38,3111,0,Basic
user_380,3112,0,Pro
user_3800,3113,0,Pro
user_3801,3114,0,Student
user_3802,3115,0,Pro
user_3803,3116,1,Pro
user_3804,3117,0,Basic
user_3805,3118,0,Student
user_3806,3119,0,Student
user_3807,3120,1,Student
user_3808,3121,1,Basic
user_3809,3122,0,Student
user_381,3123,0,Pro
user_3810,3124,0,Pro
user_3811,3125,0,Student
user_3812,3126,0,Pro
user_3813,3127,0,Student
user_3814,3128,0,Student
user_3815,3129,1,Basic
user_3816,3130,0,Student
user_3817,3131,0,Student
user_3818,3132,0,Basic
user_3819,3133,1,Pro
user_382,3134,1,Student
user_3820,3135,1,Student
user_3821,3136,1,Student
user_3822,3137,0,Pro
user_3823,3138,1,Basic
user_3824,3139,1,Student
user_3825,3140,1,Basic
user_3826,3141,1,Pro
user_3827,3142,0,Pro
user_3828,3143,0,Basic
user_3829,3144,0,Pro
user_383,3145,1,Basic
user_3830,3146,1,Pro
user_3831,3147,0,Student
user_3832,3148,0,Basic
user_3833,3149,1,Student
user_3834,3150,1,Basic
user_3835,3151,1,Student
user_3836,3152,1,Pro
user_3837,3153,0,Basic
user_3838,3154,1,Basic
user_3839,3155,0,Basic
user_384,3156,0,Basic
user_3840,3157,0,Basic
user_3841,3158,0,Pro
user_3842,3159,1,Pro
user_3843,3160,1,Pro
user_3844,3161,1,Student
user_3845,3162,0,Pro
user_3846,3163,0,Student
