aluno_id,data_hora_entrada,data_hora_saida
1308,2023-10-03 15:53:30,2023-10-03 18:53:30
1308,2023-04-27 03:56:54,2023-04-27 05:56:54
1308,2024-01-28 20:35:15,2024-01-28 21:35:15
1308,2024-07-13 17:22:32,2024-07-13 20:22:32
1308,2024-02-06 04:47:26,2024-02-06 06:47:26
1308,2023-10-18 03:41:15,2023-10-18 04:41:15
1308,2024-09-20 19:07:22,2024-09-20 20:07:22
1308,2024-03-27 03:03:02,2024-03-27 06:03:02
1308,2025-01-01 06:15:38,2025-01-01 09:15:38
1308,2024-08-08 00:23:51,2024-08-08 02:23:51
1308,2024-06-10 17:15:17,2024-06-10 19:15:17
1308,2023-11-01 17:36:41,2023-11-01 18:36:41
1308,2023-04-26 22:07:20,2023-04-26 23:07:20
1308,2024-12-21 07:46:32,2024-12-21 08:46:32
1308,2024-10-22 02:41:10,2024-10-22 04:41:10
1308,2024-05-07 05:49:51,2024-05-07 07:49:51
1308,2024-06-20 15:05:46,2024-06-20 16:05:46
1308,2025-03-31 05:17:25,2025-03-31 08:17:25
1308,2025-03-20 06:25:45,2025-03-20 07:25:45
1308,2023-04-26 09:01:04,2023-04-26 12:01:04
1308,2023-11-21 18:39:52,2023-11-21 20:39:52
1308,2024-09-21 11:13:22,2024-09-21 12:13:22
1308,2025-02-07 08:56:46,2025-02-07 09:56:46
1308,2024-10-29 17:21:55,2024-10-29 19:21:55
1308,2024-07-21 15:28:20,2024-07-21 17:28:20
1309,2024-07-09 09:09:42,2024-07-09 11:09:42
1309,2025-01-04 15:09:48,2025-01-04 16:09:48
1309,2024-07-18 06:28:06,2024-07-18 09:28:06
1309,2024-12-07 06:56:15,2024-12-07 09:56:15
1309,2025-03-17 18:52:15,2025-03-17 19:52:15
1309,2025-01-09 00:35:33,2025-01-09 01:35:33
1309,2025-03-18 13:59:21,2025-03-18 15:59:21
1309,2025-03-11 08:47:44,2025-03-11 09:47:44
1309,2024-10-03 07:37:34,2024-10-03 09:37:34
1309,2024-11-07 04:35:58,2024-11-07 07:35:58
1309,2024-09-26 13:25:48,2024-09-26 14:25:48
1309,2025-02-16 01:46:46,2025-02-16 02:46:46
1309,2025-02-24 14:24:49,2025-02-24 17:24:49
1309,2024-12-14 11:03:00,2024-12-14 12:03:00
1309,2025-01-06 04:39:38,2025-01-06 07:39:38
1309,2025-01-28 22:52:43,2025-01-29 00:52:43
1309,2024-12-29 14:01:45,2024-12-29 17:01:45
1309,2025-02-19 19:19:04,2025-02-19 21:19:04
1309,2024-11-10 15:26:21,2024-11-10 18:26:21
1309,2024-09-26 10:46:30,2024-09-26 12:46:30
1309,2024-12-30 23:53:06,2024-12-31 01:53:06
1309,2025-02-21 00:24:48,2025-02-21 02:24:48
1309,2025-01-31 08:32:39,2025-01-31 09:32:39
1309,2025-01-06 20:28:49,2025-01-06 23:28:49
1309,2024-08-18 16:52:10,2024-08-18 17:52:10
1309,2024-12-04 18:50:20,2024-12-04 20:50:20
1310,2024-10-09 01:14:08,2024-10-09 02:14:08
1310,2024-10-15 01:45:50,2024-10-15 03:45:50
1310,2024-10-06 08:07:33,2024-10-06 09:07:33
1310,2024-11-29 02:30:19,2024-11-29 03:30:19
1310,2024-10-03 20:22:09,2024-10-03 22:22:09
1310,2024-10-09 10:17:21,2024-10-09 13:17:21
1310,2024-09-29 05:02:37,2024-09-29 07:02:37
1310,2024-11-20 14:14:03,2024-11-20 17:14:03
1310,2024-10-31 06:10:56,2024-10-31 08:10:56
1310,2024-10-02 22:52:28,2024-10-03 00:52:28
1310,2024-11-30 06:14:07,2024-11-30 09:14:07
1310,2024-11-17 12:14:41,2024-11-17 15:14:41
1310,2024-09-25 15:16:11,2024-09-25 16:16:11
1310,2024-09-23 04:15:01,2024-09-23 06:15:01
1310,2024-10-12 11:43:00,2024-10-12 14:43:00
1310,2024-11-25 03:48:47,2024-11-25 04:48:47
1310,2024-11-29 12:28:05,2024-11-29 15:28:05
1310,2024-10-22 02:26:16,2024-10-22 04:26:16
1310,2024-11-14 09:15:31,2024-11-14 10:15:31
1310,2024-10-17 14:55:17,2024-10-17 16:55:17
1310,2024-10-03 18:36:04,2024-10-03 21:36:04
1310,2024-10-14 15:58:03,2024-10-14 18:58:03
1310,2024-11-14 01:22:02,2024-11-14 02:22:02
1310,2024-11-15 03:07:49,2024-11-15 06:07:49
1310,2024-11-09 00:15:35,2024-11-09 02:15:35
1310,2024-09-25 23:49:07,2024-09-26 00:49:07
1310,2024-11-13 10:11:06,2024-11-13 12:11:06
1310,2024-11-19 01:37:56,2024-11-19 04:37:56
1310,2024-12-04 14:29:57,2024-12-04 16:29:57
1310,2024-10-08 13:12:39,2024-10-08 16:12:39
1311,2025-01-16 10:37:33,2025-01-16 13:37:33
1311,2024-05-01 03:10:35,2024-05-01 04:10:35
1311,2024-10-31 21:45:12,2024-11-01 00:45:12
1311,2024-02-09 14:13:39,2024-02-09 15:13:39
1311,2024-09-07 06:42:25,2024-09-07 09:42:25
1311,2023-09-08 00:31:53,2023-09-08 03:31:53
1311,2025-03-29 07:04:20,2025-03-29 09:04:20
1311,2023-12-29 14:37:52,2023-12-29 15:37:52
1311,2024-08-26 21:24:55,2024-08-26 23:24:55
1311,2024-07-26 11:46:08,2024-07-26 12:46:08
1311,2024-05-10 10:00:48,2024-05-10 13:00:48
1311,2024-05-01 21:51:45,2024-05-02 00:51:45
1311,2024-09-15 23:21:43,2024-09-16 01:21:43
1311,2023-10-24 11:51:12,2023-10-24 14:51:12
1311,2024-05-06 02:34:52,2024-05-06 04:34:52
1311,2024-03-30 19:43:29,2024-03-30 22:43:29
1311,2024-01-29 17:23:04,2024-01-29 18:23:04
1311,2024-05-27 02:34:17,2024-05-27 04:34:17
1311,2024-10-31 21:57:41,2024-10-31 22:57:41
1311,2024-10-16 18:54:38,2024-10-16 21:54:38
1311,2024-06-03 17:19:25,2024-06-03 18:19:25
1311,2024-07-24 05:02:37,2024-07-24 07:02:37
1311,2024-12-03 19:13:01,2024-12-03 21:13:01
1311,2024-08-12 16:59:58,2024-08-12 19:59:58
1311,2024-08-12 06:30:43,2024-08-12 07:30:43
1311,2023-11-10 21:21:57,2023-11-11 00:21:57
1311,2024-05-24 20:54:51,2024-05-24 21:54:51
1311,2024-12-29 10:07:40,2024-12-29 12:07:40
1311,2024-12-15 14:30:37,2024-12-15 15:30:37
1311,2024-12-15 05:06:53,2024-12-15 06:06:53
1311,2024-06-27 02:02:37,2024-06-27 05:02:37
1311,2024-05-27 04:01:55,2024-05-27 07:01:55
1311,2023-10-30 19:07:38,2023-10-30 20:07:38
1311,2023-10-04 18:51:23,2023-10-04 20:51:23
1311,2024-05-08 12:09:43,2024-05-08 14:09:43
1311,2024-11-23 06:04:36,2024-11-23 08:04:36
1311,2023-10-12 18:08:48,2023-10-12 19:08:48
1311,2024-12-22 15:28:46,2024-12-22 16:28:46
1311,2024-10-29 06:45:54,2024-10-29 07:45:54
1311,2024-02-04 07:42:42,2024-02-04 09:42:42
1311,2024-02-13 13:44:03,2024-02-13 14:44:03
1311,2024-11-25 06:02:39,2024-11-25 07:02:39
1311,2024-04-23 18:01:10,2024-04-23 21:01:10
1311,2025-01-10 00:02:41,2025-01-10 02:02:41
1311,2023-12-20 19:33:48,2023-12-20 22:33:48
1311,2023-12-20 04:19:00,2023-12-20 05:19:00
1311,2023-09-19 23:26:17,2023-09-20 00:26:17
1311,2024-03-28 21:50:24,2024-03-28 23:50:24
1311,2024-01-01 20:20:01,2024-01-01 21:20:01
1311,2024-09-20 13:35:08,2024-09-20 15:35:08
1311,2024-07-04 04:34:52,2024-07-04 06:34:52
1311,2024-05-04 10:49:18,2024-05-04 12:49:18
1311,2024-05-12 15:34:12,2024-05-12 17:34:12
1311,2024-10-26 11:06:45,2024-10-26 13:06:45
1311,2024-12-03 06:17:57,2024-12-03 09:17:57
1311,2023-11-17 21:46:23,2023-11-18 00:46:23
1311,2024-07-28 08:42:23,2024-07-28 11:42:23
1311,2024-09-26 07:04:22,2024-09-26 10:04:22
1311,2024-08-19 18:56:11,2024-08-19 21:56:11
1311,2024-10-07 04:38:33,2024-10-07 06:38:33
1311,2024-01-10 10:12:09,2024-01-10 11:12:09
1312,2024-02-24 06:47:16,2024-02-24 07:47:16
1312,2023-11-23 18:45:45,2023-11-23 19:45:45
1312,2023-12-17 19:44:18,2023-12-17 21:44:18
1312,2024-01-11 10:32:51,2024-01-11 13:32:51
1312,2023-12-15 13:12:51,2023-12-15 16:12:51
1312,2024-01-15 11:27:15,2024-01-15 14:27:15
1312,2023-11-06 14:21:56,2023-11-06 16:21:56
1312,2023-11-10 16:25:44,2023-11-10 17:25:44
1312,2023-11-19 07:49:32,2023-11-19 10:49:32
1312,2024-01-18 07:43:19,2024-01-18 08:43:19
1312,2024-01-12 19:20:26,2024-01-12 22:20:26
1312,2024-03-01 18:51:50,2024-03-01 20:51:50
1312,2023-11-28 21:03:46,2023-11-28 22:03:46
1312,2024-01-27 20:53:18,2024-01-27 23:53:18
1312,2024-01-21 08:11:52,2024-01-21 09:11:52
1312,2024-01-31 09:48:37,2024-01-31 12:48:37
1312,2024-02-14 02:14:21,2024-02-14 05:14:21
1312,2024-02-13 00:56:13,2024-02-13 03:56:13
1312,2024-02-14 01:09:02,2024-02-14 04:09:02
1312,2024-01-06 03:58:51,2024-01-06 04:58:51
1312,2023-12-01 20:13:59,2023-12-01 21:13:59
1312,2024-01-03 07:13:02,2024-01-03 10:13:02
1312,2023-12-26 00:39:52,2023-12-26 01:39:52
1312,2024-01-12 15:44:56,2024-01-12 18:44:56
1312,2024-01-10 23:14:18,2024-01-11 00:14:18
1312,2023-11-11 10:31:03,2023-11-11 13:31:03
1312,2024-02-08 13:32:54,2024-02-08 16:32:54
1312,2023-12-22 06:12:42,2023-12-22 08:12:42
1312,2024-02-22 17:02:48,2024-02-22 19:02:48
1312,2024-03-12 07:18:26,2024-03-12 09:18:26
1312,2023-11-28 09:04:46,2023-11-28 12:04:46
1312,2024-02-28 06:16:37,2024-02-28 09:16:37
1312,2024-02-23 03:07:53,2024-02-23 05:07:53
1312,2024-02-21 01:18:43,2024-02-21 02:18:43
1312,2023-11-26 10:34:14,2023-11-26 13:34:14
1312,2024-02-25 10:01:25,2024-02-25 12:01:25
1312,2023-12-11 09:06:47,2023-12-11 11:06:47
1312,2024-02-10 21:41:03,2024-02-10 23:41:03
1312,2024-01-13 02:26:41,2024-01-13 04:26:41
1312,2024-01-31 01:49:54,2024-01-31 03:49:54
1312,2024-01-04 09:55:24,2024-01-04 10:55:24
1312,2023-11-09 12:05:17,2023-11-09 13:05:17
1312,2023-12-23 18:46:12,2023-12-23 21:46:12
1312,2023-11-08 14:28:11,2023-11-08 16:28:11
1312,2023-12-20 15:49:29,2023-12-20 17:49:29
1312,2024-01-05 16:31:30,2024-01-05 17:31:30
1312,2024-03-06 13:09:49,2024-03-06 14:09:49
1312,2024-03-04 11:49:07,2024-03-04 12:49:07
1312,2023-11-19 02:25:00,2023-11-19 03:25:00
1312,2024-01-03 18:23:54,2024-01-03 21:23:54
1312,2024-02-28 07:06:19,2024-02-28 10:06:19
1312,2024-01-23 20:03:42,2024-01-23 21:03:42
1312,2024-02-23 05:06:42,2024-02-23 07:06:42
1312,2023-11-14 02:43:35,2023-11-14 04:43:35
1312,2024-03-10 11:56:08,2024-03-10 13:56:08
1312,2024-02-15 09:07:28,2024-02-15 12:07:28
1312,2024-03-06 17:21:31,2024-03-06 19:21:31
1312,2024-03-17 15:03:41,2024-03-17 16:03:41
1312,2024-03-06 00:38:04,2024-03-06 03:38:04
1312,2024-03-18 01:20:58,2024-03-18 04:20:58
1312,2024-01-28 02:49:32,2024-01-28 05:49:32
1312,2023-11-03 09:04:45,2023-11-03 12:04:45
1312,2023-12-24 05:03:44,2023-12-24 07:03:44
1312,2023-11-27 01:17:32,2023-11-27 02:17:32
1312,2024-01-22 17:27:53,2024-01-22 18:27:53
1312,2024-03-20 05:16:15,2024-03-20 08:16:15
1312,2024-02-20 00:13:01,2024-02-20 01:13:01
1313,2024-10-10 07:56:05,2024-10-10 08:56:05
1313,2024-11-16 04:52:40,2024-11-16 07:52:40
1313,2024-08-26 23:23:11,2024-08-27 02:23:11
1313,2024-09-10 10:04:14,2024-09-10 12:04:14
1313,2024-10-21 16:38:26,2024-10-21 17:38:26
1313,2024-07-15 02:03:16,2024-07-15 05:03:16
1313,2024-07-23 20:20:24,2024-07-23 22:20:24
1313,2024-07-01 20:16:39,2024-07-01 23:16:39
1313,2024-08-12 14:31:33,2024-08-12 17:31:33
1313,2024-08-30 09:05:53,2024-08-30 12:05:53
1313,2024-09-14 01:19:28,2024-09-14 02:19:28
1313,2024-07-08 05:51:38,2024-07-08 08:51:38
1313,2024-09-17 18:27:29,2024-09-17 21:27:29
1313,2024-08-31 13:20:02,2024-08-31 15:20:02
1313,2024-07-11 11:21:37,2024-07-11 13:21:37
1313,2024-12-21 09:18:30,2024-12-21 10:18:30
1313,2024-11-26 07:31:55,2024-11-26 08:31:55
1313,2024-08-05 03:16:59,2024-08-05 05:16:59
1313,2025-01-03 11:33:20,2025-01-03 14:33:20
1313,2024-09-17 03:01:13,2024-09-17 06:01:13
1313,2024-09-02 02:50:45,2024-09-02 03:50:45
1313,2024-09-28 16:54:56,2024-09-28 19:54:56
1313,2024-08-17 12:52:30,2024-08-17 15:52:30
1313,2024-11-11 20:04:06,2024-11-11 21:04:06
1313,2024-08-12 06:05:24,2024-08-12 09:05:24
1313,2024-12-14 18:47:50,2024-12-14 19:47:50
1313,2024-12-20 00:46:58,2024-12-20 01:46:58
1313,2024-09-04 20:20:17,2024-09-04 22:20:17
1313,2024-09-22 06:07:44,2024-09-22 07:07:44
1313,2024-11-30 04:36:50,2024-11-30 07:36:50
1313,2025-01-06 14:30:21,2025-01-06 17:30:21
1313,2024-11-05 01:31:33,2024-11-05 04:31:33
1313,2024-11-20 21:33:28,2024-11-20 23:33:28
1313,2024-06-26 18:02:50,2024-06-26 19:02:50
1313,2024-10-20 12:09:53,2024-10-20 14:09:53
1313,2024-09-18 01:18:07,2024-09-18 04:18:07
1313,2024-11-12 20:47:52,2024-11-12 21:47:52
1313,2024-08-09 23:47:55,2024-08-10 01:47:55
1313,2024-12-01 04:47:00,2024-12-01 07:47:00
1313,2024-08-29 16:51:49,2024-08-29 18:51:49
1313,2024-09-25 00:56:17,2024-09-25 03:56:17
1313,2024-08-09 04:11:25,2024-08-09 06:11:25
1313,2024-06-25 21:34:13,2024-06-25 22:34:13
1313,2024-08-24 10:12:41,2024-08-24 11:12:41
1313,2024-12-13 14:14:27,2024-12-13 15:14:27
1313,2024-12-19 09:31:02,2024-12-19 11:31:02
1313,2024-12-01 10:13:19,2024-12-01 13:13:19
1313,2024-06-27 16:07:55,2024-06-27 17:07:55
1313,2024-12-01 22:52:10,2024-12-02 01:52:10
1313,2024-09-16 09:11:02,2024-09-16 10:11:02
1313,2024-07-06 18:06:51,2024-07-06 20:06:51
1313,2024-09-21 22:14:47,2024-09-22 00:14:47
1313,2024-09-20 17:10:30,2024-09-20 20:10:30
1313,2024-09-06 05:40:23,2024-09-06 07:40:23
1313,2024-10-29 04:11:54,2024-10-29 07:11:54
1313,2024-10-22 13:25:31,2024-10-22 16:25:31
1313,2024-12-19 23:47:18,2024-12-20 01:47:18
1313,2024-08-10 23:56:20,2024-08-11 00:56:20
1313,2024-12-16 21:04:53,2024-12-16 23:04:53
1313,2024-08-31 10:44:47,2024-08-31 13:44:47
1313,2024-12-05 23:36:19,2024-12-06 00:36:19
1313,2024-12-03 00:36:44,2024-12-03 03:36:44
1314,2024-05-24 11:05:18,2024-05-24 14:05:18
1314,2024-05-27 09:57:11,2024-05-27 11:57:11
1314,2024-05-17 02:55:25,2024-05-17 03:55:25
1314,2024-05-07 12:30:38,2024-05-07 13:30:38
1314,2024-06-05 21:17:16,2024-06-05 22:17:16
1314,2024-05-31 17:38:43,2024-05-31 19:38:43
1314,2024-05-26 22:03:53,2024-05-26 23:03:53
1314,2024-05-17 14:33:09,2024-05-17 17:33:09
1314,2024-05-29 01:15:27,2024-05-29 04:15:27
1314,2024-04-22 12:36:04,2024-04-22 15:36:04
1314,2024-05-04 19:50:01,2024-05-04 22:50:01
1314,2024-05-24 17:46:42,2024-05-24 20:46:42
1314,2024-05-19 17:17:44,2024-05-19 20:17:44
1314,2024-04-26 01:59:40,2024-04-26 02:59:40
1314,2024-04-30 00:40:37,2024-04-30 03:40:37
1314,2024-06-02 12:39:55,2024-06-02 15:39:55
1314,2024-05-28 11:32:37,2024-05-28 14:32:37
1314,2024-05-15 09:53:24,2024-05-15 12:53:24
1314,2024-05-04 05:21:30,2024-05-04 07:21:30
1314,2024-05-14 06:13:51,2024-05-14 07:13:51
1314,2024-05-19 14:06:29,2024-05-19 17:06:29
1314,2024-06-02 09:11:39,2024-06-02 10:11:39
1314,2024-06-03 08:53:26,2024-06-03 09:53:26
1314,2024-05-01 11:04:39,2024-05-01 12:04:39
1314,2024-05-11 09:32:47,2024-05-11 11:32:47
1314,2024-06-01 08:59:48,2024-06-01 09:59:48
1314,2024-05-03 04:42:51,2024-05-03 06:42:51
1314,2024-05-28 14:47:10,2024-05-28 17:47:10
1314,2024-05-07 05:42:03,2024-05-07 08:42:03
1314,2024-05-06 22:51:58,2024-05-06 23:51:58
1314,2024-05-10 22:22:39,2024-05-10 23:22:39
1314,2024-04-30 05:21:09,2024-04-30 08:21:09
1314,2024-06-01 17:35:48,2024-06-01 19:35:48
1314,2024-04-22 01:23:59,2024-04-22 02:23:59
1314,2024-05-07 10:21:02,2024-05-07 11:21:02
1314,2024-05-25 14:08:44,2024-05-25 16:08:44
1314,2024-05-12 18:46:56,2024-05-12 21:46:56
1314,2024-04-24 23:26:48,2024-04-25 00:26:48
1314,2024-05-20 04:44:46,2024-05-20 07:44:46
1314,2024-05-03 15:13:53,2024-05-03 18:13:53
1314,2024-04-25 13:13:40,2024-04-25 15:13:40
1314,2024-05-19 09:38:19,2024-05-19 12:38:19
1314,2024-05-29 15:57:38,2024-05-29 18:57:38
1314,2024-06-03 12:01:15,2024-06-03 15:01:15
1314,2024-05-03 19:30:42,2024-05-03 21:30:42
1314,2024-06-02 11:01:26,2024-06-02 13:01:26
1314,2024-05-12 04:41:39,2024-05-12 06:41:39
1314,2024-06-05 16:05:03,2024-06-05 17:05:03
1314,2024-04-29 18:31:03,2024-04-29 20:31:03
1314,2024-06-05 05:40:04,2024-06-05 06:40:04
1314,2024-05-25 23:30:47,2024-05-26 00:30:47
1314,2024-05-31 20:51:30,2024-05-31 21:51:30
1314,2024-04-25 10:35:33,2024-04-25 11:35:33
1314,2024-05-13 18:32:35,2024-05-13 20:32:35
1315,2024-08-01 08:56:01,2024-08-01 10:56:01
1315,2024-09-24 19:16:59,2024-09-24 21:16:59
1315,2023-10-23 20:05:10,2023-10-23 21:05:10
1315,2023-08-21 15:52:15,2023-08-21 18:52:15
1315,2024-05-15 00:58:24,2024-05-15 01:58:24
1315,2024-03-13 00:15:10,2024-03-13 01:15:10
1315,2023-11-14 05:33:41,2023-11-14 08:33:41
1315,2024-08-20 03:55:54,2024-08-20 06:55:54
1315,2024-05-20 04:52:44,2024-05-20 05:52:44
1315,2024-03-17 06:51:42,2024-03-17 09:51:42
1315,2023-08-22 08:48:07,2023-08-22 11:48:07
1315,2023-08-28 07:42:53,2023-08-28 08:42:53
1315,2023-08-26 22:09:50,2023-08-27 00:09:50
1315,2024-02-25 03:06:57,2024-02-25 04:06:57
1315,2023-08-15 21:52:07,2023-08-16 00:52:07
1315,2024-01-26 02:53:11,2024-01-26 04:53:11
1315,2024-07-16 02:21:51,2024-07-16 05:21:51
1315,2024-05-20 23:21:53,2024-05-21 00:21:53
1315,2024-06-20 14:05:46,2024-06-20 15:05:46
1315,2023-08-15 09:10:44,2023-08-15 12:10:44
1315,2024-09-20 01:59:44,2024-09-20 03:59:44
1315,2023-11-09 22:26:32,2023-11-10 01:26:32
1315,2024-03-10 02:32:06,2024-03-10 04:32:06
1315,2024-09-21 18:18:15,2024-09-21 20:18:15
1315,2024-02-16 18:35:20,2024-02-16 20:35:20
1315,2024-08-15 13:03:13,2024-08-15 16:03:13
1315,2024-09-20 21:51:11,2024-09-21 00:51:11
1315,2023-10-27 15:51:03,2023-10-27 17:51:03
1315,2024-01-13 04:09:17,2024-01-13 05:09:17
1315,2023-12-17 02:21:05,2023-12-17 03:21:05
1315,2024-06-15 01:54:15,2024-06-15 04:54:15
1315,2023-12-01 04:01:52,2023-12-01 05:01:52
1315,2023-09-18 05:57:17,2023-09-18 08:57:17
1315,2024-03-15 00:00:19,2024-03-15 01:00:19
1315,2024-08-08 19:15:36,2024-08-08 20:15:36
1315,2024-02-14 09:15:33,2024-02-14 12:15:33
1315,2024-08-09 17:30:46,2024-08-09 20:30:46
1315,2024-02-08 07:08:04,2024-02-08 09:08:04
1315,2024-09-24 15:57:18,2024-09-24 17:57:18
1315,2024-04-12 15:20:28,2024-04-12 17:20:28
1315,2024-09-07 21:25:54,2024-09-07 22:25:54
1315,2024-01-15 23:01:52,2024-01-16 02:01:52
1315,2024-02-15 10:16:26,2024-02-15 11:16:26
1315,2024-04-19 16:26:52,2024-04-19 19:26:52
1315,2024-08-15 23:48:40,2024-08-16 02:48:40
1315,2024-07-17 20:14:43,2024-07-17 21:14:43
1315,2024-07-22 03:45:27,2024-07-22 04:45:27
1315,2024-09-15 03:48:30,2024-09-15 04:48:30
1315,2024-03-11 10:05:08,2024-03-11 11:05:08
1315,2024-08-26 15:38:38,2024-08-26 17:38:38
1315,2024-03-26 11:54:39,2024-03-26 13:54:39
1315,2024-01-31 12:19:13,2024-01-31 15:19:13
1315,2024-04-03 06:17:17,2024-04-03 09:17:17
1315,2023-10-24 10:42:43,2023-10-24 12:42:43
1315,2023-12-27 07:26:07,2023-12-27 09:26:07
1315,2023-09-28 18:52:28,2023-09-28 20:52:28
1315,2023-12-06 07:45:03,2023-12-06 08:45:03
1315,2024-02-06 20:05:31,2024-02-06 21:05:31
1315,2024-07-18 11:53:15,2024-07-18 12:53:15
1315,2024-03-23 11:59:00,2024-03-23 12:59:00
1315,2024-01-31 10:46:33,2024-01-31 13:46:33
1315,2024-01-25 20:58:38,2024-01-25 21:58:38
1315,2023-09-16 07:51:06,2023-09-16 08:51:06
1315,2023-11-27 01:01:58,2023-11-27 02:01:58
1315,2023-08-26 04:23:19,2023-08-26 05:23:19
1315,2023-12-11 06:00:58,2023-12-11 08:00:58
1315,2024-09-18 05:42:52,2024-09-18 08:42:52
1315,2023-12-27 11:34:52,2023-12-27 12:34:52
1316,2024-05-27 20:06:32,2024-05-27 21:06:32
1316,2024-06-05 03:33:27,2024-06-05 05:33:27
1316,2024-04-30 15:11:27,2024-04-30 16:11:27
1316,2024-04-16 13:40:53,2024-04-16 16:40:53
1316,2024-08-22 19:51:03,2024-08-22 20:51:03
1316,2024-06-15 09:44:37,2024-06-15 10:44:37
1316,2025-01-01 13:25:19,2025-01-01 15:25:19
1316,2024-08-10 19:28:22,2024-08-10 21:28:22
1316,2024-08-04 10:56:16,2024-08-04 13:56:16
1316,2024-07-29 21:14:52,2024-07-30 00:14:52
1316,2024-07-20 05:48:37,2024-07-20 08:48:37
1316,2024-04-08 13:51:01,2024-04-08 14:51:01
1316,2024-11-17 19:53:11,2024-11-17 20:53:11
1316,2024-12-27 04:37:52,2024-12-27 07:37:52
1316,2024-05-17 02:26:58,2024-05-17 04:26:58
1316,2025-01-01 22:44:59,2025-01-02 01:44:59
1316,2024-06-14 04:06:33,2024-06-14 05:06:33
1316,2025-03-11 10:47:40,2025-03-11 11:47:40
1316,2024-06-12 08:37:53,2024-06-12 10:37:53
1316,2024-12-15 16:12:37,2024-12-15 17:12:37
1316,2024-02-24 23:09:32,2024-02-25 00:09:32
1316,2024-05-26 04:50:56,2024-05-26 06:50:56
1316,2024-04-12 02:55:15,2024-04-12 03:55:15
1316,2025-01-16 15:33:11,2025-01-16 17:33:11
1316,2024-07-20 17:02:41,2024-07-20 19:02:41
1316,2025-03-08 21:19:51,2025-03-08 22:19:51
1316,2024-12-18 07:08:30,2024-12-18 09:08:30
1316,2024-09-22 14:08:49,2024-09-22 15:08:49
1316,2025-03-28 18:32:51,2025-03-28 20:32:51
1316,2025-02-10 07:51:34,2025-02-10 08:51:34
1316,2024-03-01 01:17:50,2024-03-01 04:17:50
1316,2024-03-11 23:50:26,2024-03-12 02:50:26
1316,2024-12-24 19:56:29,2024-12-24 20:56:29
1316,2024-04-17 08:28:52,2024-04-17 09:28:52
1316,2024-08-15 06:19:18,2024-08-15 09:19:18
1316,2024-06-21 15:58:44,2024-06-21 17:58:44
1316,2024-05-31 20:14:53,2024-05-31 21:14:53
1316,2024-08-08 07:43:03,2024-08-08 08:43:03
1316,2024-06-24 22:29:07,2024-06-24 23:29:07
1316,2024-08-27 02:04:53,2024-08-27 03:04:53
1316,2024-03-30 22:54:29,2024-03-30 23:54:29
1316,2024-06-14 09:53:02,2024-06-14 11:53:02
1316,2024-06-19 06:02:36,2024-06-19 09:02:36
1316,2024-11-17 08:37:35,2024-11-17 11:37:35
1316,2024-10-29 19:28:49,2024-10-29 20:28:49
1316,2024-05-04 19:19:34,2024-05-04 21:19:34
1316,2025-03-10 00:50:57,2025-03-10 01:50:57
1316,2025-02-25 10:56:24,2025-02-25 11:56:24
1316,2024-10-26 16:49:04,2024-10-26 18:49:04
1316,2025-03-29 07:49:08,2025-03-29 10:49:08
1316,2024-09-25 15:53:17,2024-09-25 16:53:17
1316,2025-03-04 02:46:22,2025-03-04 03:46:22
1316,2024-12-29 08:23:07,2024-12-29 09:23:07
1316,2024-03-31 06:04:15,2024-03-31 09:04:15
1316,2024-06-22 04:34:42,2024-06-22 07:34:42
1316,2024-04-24 13:22:50,2024-04-24 14:22:50
1316,2025-02-06 15:58:57,2025-02-06 16:58:57
1316,2024-09-05 05:15:46,2024-09-05 06:15:46
1316,2024-07-01 18:58:44,2024-07-01 21:58:44
1316,2024-07-04 04:25:46,2024-07-04 06:25:46
1316,2024-04-14 18:17:09,2024-04-14 19:17:09
1316,2024-05-26 12:47:26,2024-05-26 13:47:26
1317,2025-01-25 10:41:29,2025-01-25 13:41:29
1317,2024-11-20 10:04:12,2024-11-20 13:04:12
1317,2025-03-18 13:40:25,2025-03-18 16:40:25
1317,2025-01-10 01:09:04,2025-01-10 02:09:04
1317,2025-02-27 15:29:23,2025-02-27 18:29:23
1317,2025-01-10 09:18:21,2025-01-10 11:18:21
1317,2024-10-11 04:19:07,2024-10-11 05:19:07
1317,2025-03-21 09:44:56,2025-03-21 10:44:56
1318,2025-01-25 17:05:26,2025-01-25 19:05:26
1318,2025-02-01 11:31:28,2025-02-01 14:31:28
1318,2025-02-13 21:49:46,2025-02-13 23:49:46
1318,2025-02-13 12:21:23,2025-02-13 13:21:23
1318,2025-01-27 22:16:45,2025-01-28 01:16:45
1318,2025-01-16 17:12:24,2025-01-16 18:12:24
1318,2025-03-08 16:06:36,2025-03-08 18:06:36
1318,2025-02-20 23:37:30,2025-02-21 00:37:30
1318,2025-02-02 16:45:41,2025-02-02 18:45:41
1318,2025-01-30 04:24:58,2025-01-30 06:24:58
1318,2025-01-27 00:28:28,2025-01-27 01:28:28
1318,2025-03-18 23:11:26,2025-03-19 01:11:26
1318,2025-02-28 12:45:54,2025-02-28 13:45:54
1318,2025-03-04 06:53:02,2025-03-04 07:53:02
1318,2025-03-29 21:58:53,2025-03-30 00:58:53
1318,2025-02-08 23:18:30,2025-02-09 02:18:30
1318,2025-02-15 16:21:19,2025-02-15 18:21:19
1318,2025-02-13 03:12:21,2025-02-13 05:12:21
